# x [Mpc/h]	y [Mpc/h]	z [Mpc/h]	Mh [Msun]
 34.6823	 57.3676	 17.1074	2.0990e+10
 34.7812	 63.6618	 45.5340	1.5439e+10
 28.2540	  2.3043	 58.5323	2.0122e+10
 45.6139	  4.6128	 18.2693	1.8388e+10
 36.4812	  1.7445	 29.5699	2.1510e+10
 37.0633	 18.2409	 33.0933	2.0469e+10
 41.6921	 63.4178	 22.6997	2.0816e+10
 38.4878	  5.6541	 43.6694	1.8561e+10
 40.1963	 13.8268	 22.7451	1.8214e+10
 31.9292	  8.7488	 56.6380	1.9775e+10
 34.1810	  7.7749	 61.9920	2.2204e+10
 39.9738	 25.4821	 22.0632	2.3245e+10
 31.4544	 27.2540	 35.7015	1.7000e+10
 41.5871	 22.9592	 46.9170	1.9602e+10
 42.1277	 35.0098	 20.9642	2.0122e+10
 36.6222	 27.3432	 31.7698	1.0929e+10
 28.5300	 26.6308	 35.6926	2.3939e+10
 38.8256	 28.7671	 48.9959	2.2377e+10
 37.0681	 31.0205	 60.0789	1.3184e+10
 31.6937	 37.8237	 12.0708	1.3357e+10
 33.7383	 27.8584	 33.9653	1.9775e+10
 33.9456	 27.1582	 42.4151	2.2724e+10
 30.7699	 36.8414	 52.1120	1.9255e+10
 32.2763	 39.2142	 63.9952	2.0296e+10
 41.1764	 38.2333	 27.9710	1.9602e+10
 40.8519	 45.5054	 21.7329	2.0296e+10
 43.2411	 44.5793	 29.4668	2.0122e+10
 38.7534	 41.9438	 40.2605	1.8735e+10
 28.9338	 60.1493	 57.5820	2.0296e+10
 41.6097	 57.3386	 21.0986	2.0990e+10
 36.5994	 57.7529	 54.3088	2.1163e+10
 48.1797	  8.2056	 19.5227	1.4918e+10
 44.2878	  8.7003	 63.7428	1.8735e+10
 38.0369	 19.8936	 34.0873	1.9428e+10
 39.9061	 17.8935	 39.9546	1.2837e+10
 46.9051	 17.5723	 58.6482	2.0643e+10
 46.6816	 16.3196	 59.0984	1.9428e+10
 47.3876	 18.1103	  9.3384	1.9428e+10
 44.7307	 25.7706	 47.7180	2.0643e+10
 45.4242	 36.5602	  7.9536	2.0990e+10
 41.7017	 32.3175	 33.9688	1.4051e+10
 46.1582	 36.7331	  2.6956	2.1163e+10
 41.9302	 42.4075	 19.2405	1.9082e+10
 44.0336	 47.5787	 19.7886	2.1337e+10
 47.3351	 47.0165	 38.8632	2.2898e+10
 41.8697	 49.4930	  1.1483	1.7867e+10
 43.3684	 60.2770	  9.3677	1.9775e+10
 41.5886	 55.7296	 52.1845	1.8041e+10
 42.3206	 61.1573	 51.1093	2.0122e+10
 52.1915	  5.0581	 14.4979	5.8979e+09
 51.1479	  4.1347	 16.4793	1.9082e+10
 50.6444	  9.3130	  9.9524	2.0469e+10
 48.5555	 11.6636	 19.7005	1.7173e+10
 46.3914	 19.9785	 45.8746	2.0816e+10
 50.5420	 23.4251	 55.0168	1.5092e+10
 51.7546	 15.9565	 51.3939	1.9602e+10
 50.4130	 18.3094	  8.8553	1.9428e+10
 45.4090	 22.2729	 19.1167	2.1337e+10
 52.4049	 13.2850	 16.6359	2.0469e+10
 45.1736	 17.5108	 24.4566	2.0643e+10
 50.9415	 26.9623	 63.2968	2.3071e+10
 44.0886	 27.9798	 35.9638	2.2031e+10
 47.2574	 29.0574	 38.1481	1.8735e+10
 47.8493	 31.8518	  3.6200	2.1510e+10
 46.1407	 35.6152	 21.9647	1.7694e+10
 43.5700	 36.4478	 29.2766	2.0643e+10
 49.1270	 38.3289	 44.2935	1.9082e+10
 45.2890	 40.2687	 20.9308	2.2551e+10
 45.1568	 38.7537	 19.9404	1.5265e+10
 42.8825	 46.7749	 56.7720	1.9775e+10
 50.2248	 39.1247	 48.1111	1.9949e+10
 53.1082	 47.2751	 39.8153	2.1510e+10
 44.5308	 53.4053	 52.5814	2.1163e+10
 54.7513	 55.6155	 55.4254	1.7867e+10
 44.9406	 51.3659	 57.7937	2.1510e+10
 49.8083	 50.4463	 56.9828	2.3418e+10
 46.0286	 56.2590	  7.4020	2.0643e+10
 46.4915	 56.3294	 22.1305	1.7694e+10
 50.4328	 54.2194	 44.2511	1.7867e+10
 48.4754	  4.0474	 55.5519	2.0643e+10
 45.3514	  5.1252	  4.8391	1.5439e+10
 55.5942	  7.9297	  8.3608	2.0296e+10
 55.8022	  6.0268	 14.6483	2.1510e+10
 56.8299	  2.2056	 13.5855	1.8214e+10
 56.1124	  9.9909	 29.2883	2.1510e+10
 59.7619	  7.6391	 16.5284	2.0816e+10
 60.0791	  8.9797	 27.9123	1.9949e+10
 60.9989	 16.3955	 44.8679	1.3704e+10
 60.9228	 14.5197	 40.9469	4.3367e+09
 53.2093	 14.9713	 51.4541	1.5612e+10
 56.4192	 17.2818	  1.3053	1.9949e+10
 56.8731	 11.3054	 62.3605	1.9428e+10
 50.9179	 18.4570	 43.4205	1.8041e+10
 52.3958	 23.6722	 54.3937	2.0296e+10
 58.8389	 19.2432	 60.7846	2.0296e+10
 59.1342	 19.3564	 62.7076	1.2663e+10
 56.0504	 39.8060	  8.4175	1.8561e+10
 57.3942	 36.6459	  7.3941	1.8735e+10
 60.2592	 36.6152	 26.4814	2.0990e+10
 62.1309	 33.7723	 35.9340	1.9775e+10
 56.9696	 35.5778	 61.0936	2.1684e+10
 52.9230	 40.4011	 22.8072	1.7520e+10
 59.2136	 41.3210	 31.4763	2.3765e+10
 54.9871	 37.6922	 55.5924	2.0122e+10
 53.4561	 39.7438	 62.1489	1.8908e+10
 59.5433	 58.8360	 15.4388	1.6653e+10
 54.7541	 63.2402	 16.6628	1.0408e+10
 55.1456	 58.7504	 19.7716	2.1684e+10
 56.7427	 62.5913	 15.2563	1.9775e+10
 59.0508	 54.3396	 36.8747	1.7520e+10
  4.7775	  3.6724	 48.4868	1.7347e+10
  5.3790	  4.0266	  2.8584	2.1857e+10
  8.9528	  5.5988	  0.7856	2.0296e+10
  5.8582	  9.1492	  5.0619	1.8041e+10
  3.5921	 14.0724	 28.5860	1.7694e+10
  0.3878	 18.4906	  3.3861	1.9255e+10
  7.0306	 24.9442	 23.4858	2.0122e+10
  0.7791	 21.7506	 56.4338	2.0469e+10
  1.2492	 27.3920	  5.0420	2.0816e+10
  0.7764	 25.5895	 57.6765	2.0296e+10
  6.4014	 26.6874	 48.1295	2.1510e+10
  9.3107	 36.3640	 12.3055	1.8908e+10
  4.0207	 34.7520	 45.9983	2.0122e+10
 62.8579	 29.9185	 49.8841	2.2551e+10
  0.1190	 46.9165	  8.9566	1.8908e+10
  4.3611	 45.4916	  3.5586	1.1969e+10
  1.0795	 55.5994	  7.9809	1.7694e+10
  3.5107	 52.3699	  6.6760	1.1622e+10
  0.8787	 54.3296	  7.9176	1.8735e+10
  0.7593	 45.7457	 22.7211	2.1337e+10
 61.1859	 46.0091	 30.1914	2.2724e+10
 62.3646	 48.0768	 41.0276	0.0000e+00
  4.5524	 52.2727	  5.4414	2.1857e+10
 11.2362	 55.1317	  2.0419	1.1102e+10
  1.9433	 57.9542	 45.4955	2.2204e+10
  3.0880	 63.7296	 42.0712	2.1684e+10
  5.7104	 63.1504	 44.2086	1.7347e+10
  6.8512	 60.5511	 51.7598	2.1163e+10
  7.1401	  5.5176	  9.8749	1.7000e+10
  3.6034	  1.7711	 12.3174	2.1510e+10
  5.9669	  7.8143	 16.5379	2.0990e+10
 12.7062	  5.9054	 31.8184	1.9949e+10
 15.7325	 12.3480	 36.8540	1.3877e+10
 14.4443	  9.9041	 63.9012	9.0204e+09
 11.0550	 13.8077	 11.0457	2.0643e+10
 10.4253	 10.5974	 38.0425	2.0469e+10
 15.5796	 19.8540	 57.9428	2.0816e+10
 15.5978	 28.3563	 61.8173	2.0469e+10
 15.0165	 30.3093	 21.0621	1.8214e+10
 17.9770	 28.6649	 39.3726	1.8908e+10
 10.2372	 23.7596	 60.3964	1.7000e+10
 15.0362	 36.0878	  8.5987	2.1857e+10
 19.2594	 32.3282	 23.3882	2.1684e+10
  6.3124	 39.7490	 20.8998	2.2204e+10
 14.8266	 46.0094	 62.0596	2.1337e+10
  7.1726	 47.2080	 29.2513	1.9255e+10
  9.1956	 55.2765	 30.4192	2.2031e+10
  8.2544	 49.9302	 32.1161	1.6133e+10
 14.9029	 43.4407	 48.0741	2.1857e+10
 16.8458	 52.6201	 63.8063	1.9255e+10
  6.8197	 60.6483	  3.6669	1.9082e+10
 10.2182	 53.7728	  5.4395	8.1530e+09
  9.5014	  0.2945	 10.9603	1.7347e+10
 11.5663	  2.1631	 20.7379	1.9775e+10
 11.3235	 60.7831	 47.1091	1.2490e+10
 18.5210	  6.6778	  9.0649	1.8908e+10
 17.0142	 15.5532	 26.7290	2.0643e+10
 24.6110	  5.8986	 53.4705	1.7173e+10
 26.2942	  7.7800	 49.8345	2.1684e+10
 26.0061	  1.9529	 56.2706	2.1163e+10
 26.4435	 62.2901	 57.2604	1.9949e+10
 25.0870	 18.0364	 33.8232	1.9082e+10
 26.0229	 27.2503	 35.7098	2.1510e+10
 24.7296	 13.7443	 44.6208	1.7347e+10
 27.0705	  7.8392	 53.1627	2.3071e+10
 22.8946	 22.3566	 46.1789	2.0816e+10
 18.4449	 23.2501	 59.4001	2.1163e+10
 22.2494	 19.7141	 52.7828	2.2031e+10
 21.0307	 27.3532	  0.7494	1.3357e+10
 21.9990	 29.9526	 13.6540	2.0643e+10
 22.3744	 36.1961	 47.6404	1.1275e+10
 16.4944	 38.3990	 62.7016	1.9082e+10
 17.9162	 44.5355	  9.1466	1.9428e+10
 19.5825	 46.1306	 14.3265	1.7520e+10
 17.9588	 60.7125	  7.3341	2.0469e+10
 21.9243	 55.9372	  5.4069	1.7867e+10
 26.9527	 59.9224	 18.3615	1.7867e+10
 27.7440	  4.9944	 35.4266	1.3357e+10
 34.6812	 12.3717	 41.1647	1.9428e+10
 26.5252	  6.4513	 54.1535	1.4051e+10
 27.9214	  4.3854	 58.7780	1.6306e+10
 29.0327	 12.1659	 46.0777	1.6826e+10
 28.5391	  4.3271	 58.2763	2.2031e+10
 34.2328	 15.7857	  4.9815	1.9602e+10
 24.3114	 21.2269	 48.0835	1.8908e+10
 26.0884	 26.7637	 35.0072	1.8388e+10
 26.9588	 29.8814	 55.7196	2.1857e+10
 26.8604	 29.7448	 55.8371	2.0990e+10
 35.6356	 21.7108	 60.2394	2.2898e+10
 32.7820	 28.1719	 31.5596	1.9428e+10
 26.1951	 31.9303	 44.8600	1.6133e+10
 29.3733	 36.1898	 63.9967	2.0469e+10
 32.5936	 32.9223	 33.1933	2.1684e+10
 27.7288	 39.1407	 42.8133	1.9949e+10
 30.4296	 41.3661	 51.8060	1.3704e+10
 29.9821	 41.1094	  4.6564	1.7347e+10
 29.1691	 42.2998	 10.4983	1.7173e+10
 32.8646	 46.9241	  8.8172	1.8041e+10
 31.7991	 54.3745	 21.7278	2.1163e+10
 28.9687	 46.1851	 11.1393	1.7347e+10
 32.8097	 47.4290	 25.9622	1.5959e+10
 26.7236	 47.6972	 49.6375	2.2551e+10
 23.5217	 54.3479	 58.0343	1.7694e+10
 27.4095	  2.0307	 37.1368	1.8041e+10
 42.6022	  7.0019	 20.9278	1.8041e+10
 37.7705	  2.6852	 26.7876	2.0469e+10
 38.2701	 63.3921	 26.6187	1.9255e+10
 37.1670	 10.4257	 63.7136	2.2551e+10
 34.9930	 24.7999	 15.2592	2.1510e+10
 43.2064	 13.9007	 13.3537	2.0816e+10
 43.4164	 19.1445	 22.6510	1.9602e+10
 32.7967	 25.1165	 37.9149	2.1510e+10
 42.6151	 21.0600	 44.2789	1.8388e+10
 32.3121	 32.9978	  5.3192	2.0643e+10
 42.5439	 27.8823	 14.8586	3.6428e+09
 38.8415	 28.4840	 59.0330	1.8214e+10
 43.0287	 39.3277	 22.4670	1.4918e+10
 41.2508	 33.8567	 33.2196	1.1969e+10
 32.0426	 26.4477	 36.4168	1.3704e+10
 38.3333	 34.6819	 39.9543	8.1530e+09
 36.3908	 43.5872	 10.3966	2.1337e+10
 36.8333	 42.4681	  4.4293	1.9775e+10
 36.8018	 45.1063	  1.4093	1.8561e+10
 34.4571	 38.6922	 40.3550	1.9775e+10
 35.7849	 39.7845	 49.6429	2.1684e+10
 35.5285	 46.7985	  1.3913	2.1857e+10
 37.6877	 51.0622	  7.5164	1.8908e+10
 39.0122	 50.2148	 12.8227	1.3184e+10
 41.9805	 53.3948	 13.0889	0.0000e+00
 41.5862	 52.5924	 15.7664	1.6653e+10
 41.8228	 43.0470	 20.4798	2.2724e+10
 42.7207	 46.6478	 21.0039	2.0990e+10
 34.0340	 61.0252	 56.3887	2.0469e+10
 43.7620	  9.5046	 30.1625	1.9255e+10
 41.6237	 12.9219	 34.2319	2.0990e+10
 40.9240	 15.8822	 37.5979	2.1510e+10
 42.6836	  9.9515	 47.9962	1.9255e+10
 45.9277	 11.1821	 53.4260	1.0755e+10
 35.7600	  1.5324	  0.6229	2.0816e+10
 41.5556	  7.5675	 63.7315	2.1857e+10
 45.3991	 13.3708	  2.9179	2.0990e+10
 39.8042	 19.1468	 32.8224	1.8041e+10
 40.4095	 20.9702	 36.5306	7.9796e+09
 45.9381	 16.6159	 61.0728	1.9428e+10
 48.3197	 17.7186	 60.8312	1.9082e+10
 43.3650	 25.5453	 59.1402	2.0296e+10
 49.9185	 22.3356	 57.4288	1.8041e+10
 43.1796	 34.4954	 25.5646	2.2377e+10
 42.5403	 29.3225	 50.3848	1.7694e+10
 44.0275	 44.4569	 42.2505	2.2204e+10
 44.8313	 41.3645	 45.8793	1.8214e+10
 41.1243	 48.4948	 62.9543	2.1163e+10
 42.3874	 47.6902	  6.2357	2.0296e+10
 44.1693	 45.1034	 21.2766	1.8735e+10
 43.9757	 49.1647	 49.7229	2.0122e+10
 39.9471	 49.4600	 62.7779	2.0296e+10
 45.6127	  1.2818	  9.4387	1.9082e+10
 53.6330	  2.3248	 14.0858	1.9082e+10
 50.5192	  3.2757	 27.7543	1.7000e+10
 49.3165	 13.5035	 35.4524	1.4745e+10
 49.0358	  9.4432	 39.8324	1.9255e+10
 51.1842	  3.5082	 49.0071	1.6480e+10
 50.6513	  5.9601	 14.0166	2.0296e+10
 52.8005	 11.3785	 57.2575	1.4918e+10
 43.0708	 19.2046	 30.4013	2.0643e+10
 47.7854	 21.9330	 42.3564	2.0296e+10
 50.7240	 21.1320	 59.8534	2.1857e+10
 46.7343	 24.5073	 12.3347	1.3531e+10
 44.1215	 32.7889	 27.2787	1.5265e+10
 45.0532	 32.6190	 28.2673	1.9082e+10
 48.6654	 33.3638	 45.0751	2.1337e+10
 51.7218	 27.7039	 53.5265	2.0990e+10
 47.3104	 38.9859	  3.9743	2.2204e+10
 47.1597	 43.5757	 52.1312	2.0469e+10
 55.1444	 52.7142	 21.4212	1.8735e+10
 49.1543	 48.2559	 29.4904	1.8908e+10
 48.6050	 48.5583	 31.8360	1.9255e+10
 46.4822	 48.2867	 39.0413	2.2204e+10
 49.8520	 54.9618	 59.9615	1.4918e+10
 47.8319	 58.5730	 20.9223	2.0296e+10
 48.5783	 59.3503	 40.8246	1.9602e+10
 46.3984	 63.5562	 49.0448	1.9775e+10
 52.3228	  3.0674	 14.3257	2.2204e+10
 56.2360	  7.7190	 48.4868	8.5000e+09
 56.6721	  5.3167	 40.0121	2.0816e+10
 51.0806	 14.7277	  9.3904	9.5408e+09
 54.7800	  9.6866	 14.3796	1.5959e+10
 51.7948	 14.4480	  9.4419	3.9898e+09
 51.3746	 23.6847	 46.7901	2.2898e+10
 58.0140	 22.7233	 63.4782	2.0122e+10
 60.9279	 26.7379	  1.9159	2.1163e+10
  2.4682	 30.4330	 22.9116	2.0643e+10
 54.7432	 29.3761	 36.2862	1.6653e+10
 55.7077	 37.5622	 14.5859	1.4918e+10
 57.8666	 32.9887	 37.3536	2.3418e+10
 62.1987	 39.3027	 49.2250	1.7520e+10
 54.1510	 43.1277	  3.4582	1.7520e+10
 54.4168	 49.9526	 39.1826	1.9775e+10
 56.1205	 53.4408	 55.8240	2.0296e+10
 63.7925	 49.3424	  3.2268	7.8061e+09
 63.6130	 51.2223	  3.2736	1.8388e+10
 60.2930	 52.6116	 43.8817	1.7000e+10
 61.2219	 53.5563	 42.2111	8.8469e+09
 59.9883	 63.4090	 54.9255	2.0469e+10
 62.0020	 55.9620	 50.0693	2.0990e+10
  3.2733	  5.3889	  5.0315	1.5612e+10
 59.5002	  2.9735	 17.4085	1.3531e+10
  1.4579	  4.3654	 50.9337	2.0816e+10
  7.2182	  4.7690	  0.7541	2.1510e+10
  0.1882	 11.1819	 11.2011	1.8388e+10
  2.2608	 12.9107	 55.4210	2.0296e+10
 62.8321	 23.3134	  3.6465	1.8214e+10
 62.2396	 16.7718	  7.3768	1.9602e+10
 61.6573	 14.6969	 13.0836	2.0816e+10
  0.4808	 17.1456	 30.5026	1.9602e+10
 17.0459	 23.0653	 25.6543	2.0643e+10
  3.4631	 22.6578	 42.3838	1.7520e+10
  4.2008	 27.1918	 41.4238	1.2663e+10
  6.1357	 24.3868	 42.6567	1.9255e+10
  8.1082	 28.9981	 47.8435	2.1163e+10
 62.8320	 32.3184	 12.1029	2.0296e+10
 11.4789	 32.5644	 18.1903	1.2837e+10
  2.0137	 35.0302	 19.2938	1.3184e+10
  5.9369	 33.4279	 35.1074	2.2031e+10
  1.3375	 42.5351	 14.4914	2.2898e+10
 61.9168	 42.0687	 36.2706	1.5786e+10
  3.1310	 46.9491	 52.2649	2.1857e+10
  4.9832	 39.6904	 53.6555	2.2031e+10
  9.1899	 47.9086	 61.4585	1.5265e+10
 15.7917	 43.6491	 60.3966	1.7867e+10
  4.7175	 56.0413	  4.9657	1.8561e+10
 61.0635	 54.9688	 16.9924	2.0816e+10
  8.1782	 57.8629	 52.5423	9.5408e+09
 63.1874	 55.9086	 12.6009	2.1510e+10
  2.8543	 61.5083	  5.4300	1.5786e+10
  7.7260	  0.2850	  1.0341	2.2204e+10
 12.2351	  1.8740	 47.5863	1.8561e+10
 21.2838	  6.1129	 52.4634	2.0990e+10
 11.7831	  6.3406	 61.2778	1.9949e+10
  9.8025	 12.4791	 32.6188	2.1337e+10
 11.8669	 16.5858	 29.7416	2.0643e+10
 18.7393	 23.9751	 30.0475	1.8908e+10
 15.6002	 12.4755	  0.5138	7.8061e+09
 15.7500	 23.7009	 22.4979	8.6734e+09
 22.4562	 25.1387	 33.6589	1.9775e+10
 14.9501	 19.6843	 48.8752	2.1510e+10
 15.4938	 23.9072	 23.7442	1.9082e+10
 15.4096	 22.7204	 55.5075	2.2031e+10
 23.4826	 30.5075	 46.3230	1.4398e+10
 11.8012	 35.6652	  0.8965	1.9428e+10
 16.9365	 38.7472	 22.3004	1.9949e+10
 15.0649	 44.4619	 61.0337	1.9255e+10
 13.3775	 51.8277	  3.3340	1.7867e+10
 16.5343	 43.4431	 19.8481	1.9255e+10
 18.2719	 49.2110	 62.5668	1.6653e+10
 21.0094	 56.3851	 58.1156	1.7173e+10
 19.0979	 54.0615	 59.5306	2.0990e+10
  8.1189	 58.4823	  3.9546	2.1857e+10
 20.7837	 57.8702	 57.6729	2.1337e+10
  7.2053	 60.5170	  3.4733	1.3184e+10
 17.2940	  4.0414	  0.3783	2.2898e+10
 24.8855	 62.0899	 60.3814	1.9602e+10
 19.4070	 22.3735	 32.7764	2.0296e+10
 22.3294	 17.6515	 44.5196	1.7347e+10
 15.3552	 17.6248	  9.1767	2.1337e+10
 20.2845	 26.4515	 31.8466	2.3071e+10
 21.4399	 20.6263	 49.3469	1.4398e+10
 23.0091	 34.2445	 17.4958	9.8877e+09
 25.9174	 36.3765	 17.7156	2.2204e+10
 18.8009	 26.2878	 16.0823	1.7520e+10
 21.7836	 29.1727	 46.2672	1.9775e+10
 22.3727	 25.6937	 58.6716	1.8908e+10
 22.4995	 30.5090	 55.9083	1.9949e+10
 18.7473	 34.2537	 13.7033	1.4745e+10
 22.8648	 34.1904	 17.1900	1.2837e+10
 23.8959	 34.2567	 17.4414	1.1969e+10
 27.9303	 37.8568	 15.6006	2.1857e+10
 24.7097	 24.7664	 36.8250	1.4398e+10
 27.8978	 41.8247	 12.0770	1.3357e+10
 22.6023	 30.2489	 31.4839	2.0816e+10
 22.0840	 40.1957	 50.7677	2.1510e+10
 22.7610	 42.6309	 26.2299	1.9775e+10
 20.8544	 57.4794	 58.1048	2.2377e+10
 18.4754	 54.8008	 63.5007	1.9949e+10
 26.6642	 58.6885	 63.7024	1.8735e+10
 17.6280	 62.1997	  3.2046	2.0816e+10
 26.9483	  1.2987	 56.6497	2.2551e+10
 25.5743	 10.0260	 12.1527	2.1337e+10
 28.7813	  4.2681	 31.1073	1.7520e+10
 31.4991	 17.3116	 31.3621	2.0469e+10
 26.0570	 16.7265	 51.2725	2.0122e+10
 27.6767	 11.3212	 54.3757	1.7694e+10
 25.0110	 13.9994	 55.7673	2.1684e+10
 24.9619	 27.2223	 10.5330	2.0643e+10
 27.3222	 24.6119	 38.2324	1.0061e+10
 30.5783	 30.0440	 33.7386	2.1163e+10
 27.9147	 29.0771	 41.0259	1.9775e+10
 30.6171	 35.5872	 54.3740	2.0122e+10
 30.5359	 38.0843	 14.3066	1.0235e+10
 34.0469	 38.8988	 13.6286	1.8561e+10
 31.5855	 37.2755	 21.9158	2.0122e+10
 29.4274	 49.2632	 10.7806	1.9428e+10
 29.4891	 47.2120	 47.8400	1.6480e+10
 29.8093	 53.4155	 53.4609	1.9255e+10
 26.0015	 51.4607	 53.8677	2.2377e+10
 35.9557	 53.1962	  6.9695	1.3704e+10
 36.5414	  8.4626	 12.5740	1.9949e+10
 41.8452	 61.8164	 14.0749	2.0643e+10
 35.9823	  9.9658	 30.1933	2.0469e+10
 36.8285	  7.0825	 31.9676	1.5092e+10
 36.9531	 18.1751	 33.9804	2.1684e+10
 38.5229	  4.4817	  1.1066	2.0122e+10
 40.7402	 18.6658	 32.3801	1.1969e+10
 34.7894	 14.2692	 43.0104	2.2031e+10
 30.1958	  7.5351	 56.7218	2.1337e+10
 41.4898	 22.4277	 40.8220	2.0296e+10
 37.5642	 16.2911	 62.6080	1.8908e+10
 36.2832	 26.9204	  3.2014	1.6480e+10
 35.1119	 28.3288	 31.3947	2.0643e+10
 40.0936	 28.5321	 61.2194	1.5092e+10
 30.5900	 38.4569	 13.3380	1.4745e+10
 35.1404	 33.0516	 24.8689	1.4224e+10
 32.9168	 48.3423	  4.4708	2.0122e+10
 42.5627	 38.3528	 25.8509	1.0582e+10
 40.9353	 37.3942	 31.6475	2.0643e+10
 39.3596	 37.9230	 33.8013	2.0816e+10
 34.8282	 39.2969	 51.2724	1.6306e+10
 34.0416	 45.5857	 10.3751	2.0643e+10
 41.9468	 52.0714	 19.5076	1.9602e+10
 37.0102	 47.3823	 25.7448	2.1337e+10
 42.7656	 41.8764	 29.0487	2.2031e+10
 37.7241	 57.9241	  5.9183	1.9428e+10
 44.3992	  5.6074	  3.9815	0.0000e+00
 47.5494	  9.2308	 19.0634	2.1337e+10
 46.9491	  7.8120	 20.4707	1.5612e+10
 44.7549	 12.4837	  3.6534	8.1530e+09
 44.2688	 13.1409	  3.2639	2.2724e+10
 46.1575	 11.3292	 17.7362	1.1969e+10
 41.4554	 17.7823	 32.4578	1.7000e+10
 47.9362	 20.3548	 12.8718	2.1684e+10
 39.5439	 25.2473	 32.9480	1.9602e+10
 48.4491	 23.3226	 52.6375	2.1163e+10
 47.6264	 21.9446	  1.9703	1.8041e+10
 41.2479	 34.0642	 32.6441	2.1510e+10
 41.3622	 41.1290	  4.7216	2.1163e+10
 39.0661	 46.9443	  4.7110	1.9255e+10
 42.4855	 40.4670	 30.6720	1.0408e+10
 41.9510	 36.0687	 42.2458	2.0816e+10
 42.6017	 40.3118	 35.6680	1.7694e+10
 39.9112	 46.1604	 54.1055	2.3071e+10
 41.2386	 52.7317	  6.0353	1.8214e+10
 44.4665	 47.6424	 25.9288	1.8214e+10
 40.1818	 54.7263	 45.2488	2.1684e+10
 39.6926	 50.7524	 53.1949	1.6480e+10
 39.6359	 49.4523	 54.7091	2.0990e+10
 42.0320	 54.6903	 51.9467	2.2551e+10
 44.4166	 48.1208	 48.3218	1.8214e+10
 44.0004	 53.0307	  1.3201	1.7867e+10
 45.7150	  1.4525	 37.8230	1.8041e+10
 39.7395	 58.0862	 53.8835	2.0990e+10
 49.1036	  9.8901	  8.0204	2.0122e+10
 45.4904	 12.5436	 31.5284	1.9602e+10
 50.6080	  7.6981	 37.1486	1.8735e+10
 47.7107	 10.9334	 40.7123	1.9428e+10
 49.3187	  6.2165	 12.0652	2.4459e+10
 49.8543	 12.0940	 19.1242	2.0816e+10
 49.1941	 17.7079	 33.2100	2.0816e+10
 51.5074	 16.8138	 34.6335	2.2898e+10
 53.1590	 15.3908	 51.0729	9.3673e+09
 50.0682	 13.5022	 14.3946	1.3357e+10
 49.1208	 17.7307	 31.6090	1.5786e+10
 49.3138	 29.1304	 12.2807	1.8214e+10
 46.3171	 31.6682	 28.0521	1.9602e+10
 43.5137	 30.0327	 45.6206	2.2724e+10
 43.2505	 29.7933	 43.3807	2.0990e+10
 51.0232	 44.8255	  5.2044	1.6480e+10
 45.9030	 39.7896	 30.1814	2.0643e+10
 49.7217	 40.5463	 45.0045	2.2724e+10
 48.3689	 43.4992	 54.3801	1.5959e+10
 51.7475	 40.3260	 50.2335	2.1510e+10
 51.1651	 44.3948	  1.7571	1.9255e+10
 48.5605	 47.9477	 12.4778	2.1510e+10
 46.7123	 54.3676	 13.7595	1.1622e+10
 52.8594	 49.0804	 19.4487	2.0816e+10
 50.6111	 49.8773	 27.0495	1.5265e+10
 52.3514	 46.2438	 40.3867	1.2143e+10
 50.9562	  4.3383	 13.4537	2.0469e+10
 52.1847	  1.8282	 32.4021	2.1510e+10
 54.0980	 52.9088	 41.7084	2.1510e+10
 55.7031	 59.7643	 53.8666	2.0296e+10
 60.1865	  2.6268	 11.6615	2.1857e+10
 51.4825	  4.1503	 13.4719	1.9775e+10
 62.5139	  6.3242	 38.4129	2.0643e+10
 57.0720	 12.3522	 37.4129	1.3877e+10
 63.5694	  6.3195	 54.7662	1.8388e+10
 60.8818	  4.2639	  4.4562	1.9949e+10
 62.0577	 13.4953	 31.1485	1.9255e+10
 51.6349	 19.5900	 47.0158	2.1337e+10
 53.6096	 18.5252	  2.6322	1.5959e+10
 52.8569	 23.4952	  7.8938	2.0469e+10
 58.0434	 33.3641	 18.2630	2.1857e+10
 59.8725	 37.5149	 11.1633	1.7173e+10
 49.3273	 36.7362	 20.2424	2.2551e+10
 49.0149	 36.8050	 24.7050	2.1163e+10
 53.4073	 33.8747	 46.1699	1.9775e+10
 63.2154	 36.2905	 58.7039	1.9949e+10
 62.6285	 47.1606	 12.7966	2.0122e+10
 56.0224	 46.2676	 21.3489	2.1684e+10
 56.7894	 41.6299	 23.8067	4.5102e+09
 54.8837	 38.1240	 36.1024	1.8041e+10
 60.9139	 41.7529	 42.2495	1.1102e+10
 56.8810	 38.4526	 48.4756	1.9602e+10
 61.0376	 45.7774	  0.3901	2.0990e+10
 60.7440	 39.8721	  1.7558	1.9428e+10
 50.1385	 45.1663	 27.4690	2.0122e+10
 56.6005	 49.8318	  2.5301	1.8735e+10
 55.4399	  0.9927	 15.2055	1.9949e+10
 55.5478	 57.3506	 17.8618	1.9428e+10
 58.1845	 54.5629	 37.4474	2.2204e+10
 56.7723	 60.0065	 47.8179	2.2031e+10
 61.9020	 63.6402	 10.6282	2.2031e+10
  2.5401	  1.3060	  6.2059	1.2837e+10
  0.6740	  2.3802	 11.0012	1.6480e+10
 63.0892	  6.0304	 24.3149	2.1337e+10
  6.2200	  4.4209	 49.5782	1.8388e+10
  7.0735	 11.1137	  6.2272	2.2724e+10
